date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,current_isolated,current_quarantined_total
2020-08-29,TG,,,2.0,577.0,1.0,1.0,,0.0,81.0,0.0,19.0,,
2020-08-30,TG,,,0.0,577.0,0.0,1.0,,0.0,81.0,0.0,19.0,,
2020-08-31,TG,,,0.0,577.0,0.0,1.0,,1.0,82.0,0.0,19.0,30.0,
2020-09-01,TG,,,4.0,581.0,0.0,1.0,,0.0,82.0,0.0,19.0,25.0,
2020-09-02,TG,,,1.0,582.0,2.0,1.0,,0.0,82.0,0.0,19.0,27.0,
2020-09-03,TG,,,5.0,587.0,0.0,2.0,,0.0,82.0,0.0,19.0,26.0,
2020-09-04,TG,,,3.0,590.0,0.0,2.0,,1.0,83.0,0.0,19.0,23.0,
2020-09-05,TG,,,0.0,590.0,0.0,2.0,,0.0,83.0,0.0,19.0,,
2020-09-06,TG,,,0.0,590.0,0.0,2.0,,0.0,83.0,0.0,19.0,,
2020-09-07,TG,,,3.0,593.0,0.0,2.0,,1.0,84.0,0.0,19.0,23.0,
2020-09-08,TG,,,12.0,605.0,0.0,2.0,,0.0,84.0,0.0,19.0,13.0,
2020-09-09,TG,,,6.0,611.0,0.0,2.0,,0.0,84.0,0.0,19.0,18.0,
2020-09-10,TG,,,12.0,623.0,0.0,2.0,,0.0,84.0,0.0,19.0,26.0,
2020-09-11,TG,,,9.0,632.0,0.0,2.0,,0.0,84.0,0.0,19.0,31.0,
2020-09-12,TG,,,5.0,637.0,0.0,2.0,,0.0,84.0,0.0,19.0,,
2020-09-13,TG,,,1.0,638.0,0.0,2.0,,0.0,84.0,0.0,19.0,,
2020-09-14,TG,,,3.0,641.0,0.0,2.0,,0.0,84.0,0.0,19.0,55.0,
2020-09-15,TG,,,19.0,660.0,0.0,2.0,,0.0,84.0,0.0,19.0,55.0,
2020-09-16,TG,,,2.0,662.0,0.0,2.0,,0.0,84.0,0.0,19.0,53.0,
2020-09-17,TG,,,12.0,674.0,0.0,2.0,,0.0,84.0,0.0,19.0,61.0,
2020-09-18,TG,,,12.0,686.0,1.0,2.0,,0.0,84.0,0.0,19.0,65.0,
2020-09-19,TG,,,1.0,687.0,0.0,2.0,,0.0,84.0,0.0,19.0,,
2020-09-20,TG,,,0.0,687.0,0.0,2.0,,0.0,84.0,0.0,19.0,,
2020-09-21,TG,,,2.0,689.0,1.0,2.0,,1.0,85.0,0.0,19.0,71.0,
2020-09-22,TG,,,1.0,690.0,0.0,2.0,,1.0,86.0,0.0,19.0,43.0,
2020-09-23,TG,,,6.0,696.0,1.0,2.0,,0.0,86.0,0.0,19.0,40.0,
2020-09-24,TG,,,3.0,699.0,0.0,2.0,,0.0,86.0,0.0,19.0,32.0,
2020-09-25,TG,,,6.0,705.0,0.0,1.0,,0.0,86.0,0.0,19.0,32.0,
2020-09-26,TG,,,2.0,707.0,0.0,1.0,,1.0,87.0,0.0,19.0,,
2020-09-27,TG,,,5.0,712.0,1.0,1.0,,0.0,87.0,0.0,19.0,,
2020-09-28,TG,,,3.0,715.0,0.0,1.0,,1.0,88.0,0.0,19.0,35.0,
2020-09-29,TG,,,7.0,722.0,1.0,1.0,,0.0,88.0,0.0,19.0,29.0,
2020-09-30,TG,,,9.0,731.0,0.0,1.0,,1.0,89.0,0.0,19.0,33.0,
2020-10-01,TG,,,6.0,737.0,1.0,1.0,,0.0,89.0,0.0,19.0,38.0,
2020-10-02,TG,,,14.0,751.0,0.0,1.0,,0.0,89.0,0.0,19.0,38.0,
2020-10-03,TG,,,11.0,762.0,0.0,1.0,,0.0,89.0,0.0,19.0,,
2020-10-04,TG,,,7.0,769.0,0.0,1.0,,0.0,89.0,0.0,19.0,,
2020-10-05,TG,,,9.0,778.0,1.0,1.0,,0.0,89.0,0.0,19.0,54.0,
2020-10-06,TG,,,24.0,802.0,0.0,1.0,,2.0,91.0,0.0,19.0,61.0,
2020-10-07,TG,,,25.0,827.0,3.0,1.0,,0.0,91.0,0.0,19.0,77.0,
2020-10-08,TG,,,35.0,862.0,0.0,1.0,,1.0,92.0,0.0,19.0,95.0,
2020-10-09,TG,,,37.0,899.0,0.0,1.0,,0.0,92.0,0.0,19.0,120.0,
2020-10-10,TG,,,0.0,899.0,1.0,2.0,,0.0,92.0,0.0,19.0,,
2020-10-11,TG,,,15.0,914.0,2.0,2.0,,0.0,92.0,0.0,19.0,,
2020-10-12,TG,,,9.0,923.0,2.0,2.0,,1.0,93.0,0.0,19.0,154.0,
2020-10-13,TG,,,48.0,971.0,2.0,2.0,,1.0,94.0,0.0,19.0,166.0,
2020-10-14,TG,,,55.0,1026.0,2.0,2.0,,2.0,96.0,0.0,19.0,155.0,
2020-10-15,TG,,,75.0,1101.0,7.0,2.0,,1.0,97.0,0.0,19.0,181.0,
2020-10-16,TG,,,46.0,1147.0,4.0,2.0,,2.0,99.0,0.0,19.0,193.0,
2020-10-17,TG,,,118.0,1265.0,3.0,2.0,,1.0,100.0,0.0,19.0,,
2020-10-18,TG,,,4.0,1269.0,5.0,4.0,,1.0,101.0,0.0,19.0,,
2020-10-19,TG,,,36.0,1305.0,6.0,6.0,,3.0,104.0,2.0,21.0,287.0,
2020-10-20,TG,,,158.0,1463.0,3.0,5.0,,6.0,110.0,0.0,21.0,372.0,
2020-10-21,TG,,,131.0,1594.0,2.0,6.0,,6.0,116.0,1.0,22.0,449.0,
2020-10-22,TG,,,166.0,1760.0,5.0,8.0,,3.0,119.0,0.0,22.0,445.0,
2020-10-23,TG,,,128.0,1888.0,10.0,8.0,,3.0,122.0,3.0,25.0,498.0,
2020-10-24,TG,,,130.0,2018.0,6.0,8.0,,0.0,122.0,1.0,26.0,,
2020-10-25,TG,,,54.0,2072.0,6.0,8.0,,1.0,123.0,2.0,28.0,,
2020-10-26,TG,,,137.0,2209.0,4.0,6.0,,7.0,130.0,1.0,29.0,815.0,
2020-10-27,TG,,,301.0,2510.0,6.0,5.0,,5.0,135.0,1.0,30.0,609.0,
2020-10-28,TG,,,199.0,2709.0,6.0,6.0,,2.0,137.0,1.0,31.0,745.0,
2020-10-29,TG,,,164.0,2873.0,6.0,5.0,,8.0,145.0,3.0,34.0,826.0,
2020-10-30,TG,,,156.0,3029.0,9.0,6.0,,8.0,153.0,2.0,36.0,1002.0,
2020-10-31,TG,,,147.0,3176.0,7.0,6.0,,5.0,158.0,4.0,40.0,,
2020-11-01,TG,,,52.0,3228.0,5.0,7.0,,0.0,158.0,1.0,41.0,,
2020-11-02,TG,,,143.0,3371.0,9.0,9.0,,4.0,162.0,4.0,45.0,1330.0,
2020-11-03,TG,,,206.0,3577.0,9.0,11.0,,8.0,170.0,3.0,48.0,1359.0,
2020-11-04,TG,,,169.0,3746.0,8.0,9.0,,8.0,178.0,3.0,51.0,1108.0,
2020-11-05,TG,,,236.0,3982.0,8.0,9.0,,5.0,183.0,2.0,53.0,992.0,
2020-11-06,TG,,,148.0,4130.0,8.0,11.0,,5.0,188.0,6.0,59.0,1014.0,
2020-11-07,TG,,,73.0,4203.0,8.0,12.0,,9.0,197.0,2.0,61.0,,
2020-11-08,TG,,,49.0,4252.0,7.0,11.0,,2.0,199.0,4.0,65.0,,
2020-11-09,TG,,,119.0,4371.0,6.0,10.0,,5.0,204.0,4.0,69.0,924.0,
2020-11-10,TG,,,164.0,4535.0,6.0,10.0,,7.0,211.0,2.0,71.0,849.0,
2020-11-11,TG,,,210.0,4745.0,10.0,13.0,,6.0,217.0,1.0,72.0,824.0,
2020-11-12,TG,,,131.0,4876.0,4.0,13.0,,4.0,221.0,2.0,74.0,816.0,
2020-11-13,TG,,,70.0,4946.0,8.0,12.0,,6.0,227.0,3.0,77.0,890.0,
2020-11-14,TG,,,73.0,5019.0,8.0,12.0,,5.0,232.0,3.0,80.0,,
2020-11-15,TG,,,54.0,5073.0,7.0,15.0,,1.0,233.0,0.0,80.0,,
2020-11-16,TG,,,147.0,5220.0,10.0,16.0,,15.0,248.0,1.0,81.0,774.0,
2020-11-17,TG,,,120.0,5340.0,10.0,17.0,,10.0,258.0,1.0,82.0,701.0,
2020-11-18,TG,,,173.0,5513.0,7.0,16.0,,9.0,267.0,3.0,85.0,749.0,
2020-11-19,TG,,,130.0,5643.0,5.0,17.0,,10.0,277.0,0.0,85.0,724.0,
2020-11-20,TG,,,92.0,5735.0,9.0,18.0,,8.0,285.0,1.0,86.0,791.0,
2020-11-21,TG,,,112.0,5847.0,5.0,22.0,,5.0,290.0,0.0,86.0,,
2020-11-22,TG,,,36.0,5883.0,4.0,22.0,,3.0,293.0,2.0,88.0,,
2020-11-23,TG,,,94.0,5977.0,6.0,22.0,,16.0,309.0,2.0,90.0,751.0,
2020-11-24,TG,,,186.0,6163.0,4.0,22.0,,7.0,316.0,2.0,92.0,693.0,
2020-11-25,TG,,,169.0,6332.0,6.0,22.0,,5.0,321.0,3.0,95.0,773.0,
2020-11-26,TG,,,127.0,6459.0,6.0,20.0,,5.0,326.0,4.0,99.0,846.0,
2020-11-27,TG,,,93.0,6552.0,10.0,20.0,,1.0,327.0,2.0,101.0,864.0,
2020-11-28,TG,,,139.0,6691.0,9.0,22.0,,5.0,332.0,2.0,103.0,,
2020-11-29,TG,,,61.0,6752.0,7.0,20.0,,1.0,333.0,2.0,105.0,,
2020-11-30,TG,,,154.0,6906.0,8.0,19.0,,12.0,345.0,4.0,109.0,834.0,
2020-12-01,TG,,,129.0,7035.0,6.0,20.0,,6.0,351.0,2.0,111.0,780.0,
2020-12-02,TG,,,221.0,7256.0,12.0,22.0,,12.0,363.0,2.0,113.0,847.0,
2020-12-03,TG,,,183.0,7439.0,10.0,20.0,,8.0,371.0,5.0,118.0,891.0,
2020-12-04,TG,,,105.0,7544.0,11.0,21.0,,13.0,384.0,3.0,121.0,968.0,
2020-12-05,TG,,,186.0,7730.0,3.0,21.0,,5.0,389.0,5.0,126.0,,
2020-12-06,TG,,,73.0,7803.0,11.0,23.0,,2.0,391.0,3.0,129.0,,
2020-12-07,TG,,,163.0,7966.0,7.0,23.0,,3.0,394.0,2.0,131.0,1002.0,
2020-12-08,TG,,,305.0,8271.0,12.0,22.0,,8.0,402.0,4.0,135.0,949.0,
2020-12-09,TG,,,239.0,8510.0,15.0,23.0,,11.0,413.0,5.0,140.0,1093.0,
2020-12-10,TG,,,200.0,8710.0,11.0,23.0,,13.0,426.0,2.0,142.0,1200.0,
2020-12-11,TG,,,177.0,8887.0,7.0,22.0,,17.0,443.0,6.0,148.0,1286.0,
2020-12-12,TG,,,82.0,8969.0,12.0,22.0,,6.0,449.0,4.0,152.0,,
2020-12-13,TG,,,127.0,9096.0,6.0,22.0,,3.0,452.0,5.0,157.0,,
2020-12-14,TG,,,199.0,9295.0,7.0,21.0,,13.0,465.0,4.0,161.0,1190.0,
2020-12-15,TG,,,293.0,9588.0,11.0,21.0,,10.0,475.0,3.0,164.0,1145.0,
2020-12-16,TG,,,260.0,9848.0,16.0,20.0,,11.0,486.0,4.0,168.0,1264.0,
2020-12-17,TG,,,200.0,10048.0,8.0,20.0,,14.0,500.0,4.0,172.0,1359.0,
2020-12-18,TG,,,181.0,10229.0,12.0,22.0,,8.0,508.0,6.0,178.0,1368.0,
2020-12-19,TG,,,108.0,10337.0,10.0,23.0,,5.0,513.0,7.0,185.0,,
2020-12-20,TG,,,97.0,10434.0,7.0,23.0,,5.0,518.0,8.0,193.0,,
2020-12-21,TG,,,200.0,10634.0,12.0,25.0,,11.0,529.0,1.0,194.0,1262.0,
2020-12-22,TG,,,219.0,10853.0,10.0,24.0,,8.0,537.0,3.0,197.0,1178.0,
2020-12-23,TG,,,201.0,11054.0,12.0,23.0,,19.0,556.0,9.0,206.0,1277.0,
2020-12-24,TG,,,159.0,11213.0,7.0,24.0,,14.0,570.0,5.0,211.0,1296.0,
2020-12-25,TG,,,51.0,11264.0,10.0,21.0,,14.0,584.0,6.0,217.0,1272.0,
2020-12-26,TG,,,55.0,11319.0,11.0,16.0,,8.0,592.0,8.0,225.0,,
2020-12-27,TG,,,109.0,11428.0,5.0,15.0,,6.0,598.0,7.0,232.0,,
2020-12-28,TG,,,173.0,11601.0,15.0,16.0,,9.0,607.0,1.0,233.0,961.0,
2020-12-29,TG,,,149.0,11750.0,7.0,14.0,,10.0,617.0,1.0,234.0,857.0,
2020-12-30,TG,,,206.0,11956.0,12.0,15.0,,8.0,625.0,4.0,238.0,928.0,
2020-12-31,TG,,,125.0,12081.0,5.0,16.0,,15.0,640.0,7.0,245.0,967.0,
2021-01-01,TG,,,29.0,12110.0,10.0,15.0,,10.0,650.0,1.0,246.0,808.0,
2021-01-02,TG,,,83.0,12193.0,14.0,16.0,,4.0,654.0,5.0,251.0,790.0,
2021-01-03,TG,,,83.0,12276.0,9.0,15.0,,4.0,658.0,6.0,257.0,687.0,
2021-01-04,TG,,,170.0,12446.0,6.0,15.0,,12.0,670.0,4.0,261.0,650.0,
2021-01-05,TG,,,154.0,12600.0,7.0,14.0,,10.0,680.0,6.0,267.0,616.0,
2021-01-06,TG,,,156.0,12756.0,3.0,16.0,,12.0,692.0,2.0,269.0,650.0,
2021-01-07,TG,,,142.0,12898.0,6.0,16.0,,12.0,704.0,8.0,277.0,616.0,
2021-01-08,TG,,,73.0,12971.0,9.0,16.0,,12.0,716.0,4.0,281.0,726.0,
2021-01-09,TG,,,90.0,13061.0,5.0,14.0,,4.0,720.0,5.0,286.0,858.0,
2021-01-10,TG,,,28.0,13089.0,4.0,14.0,,1.0,721.0,2.0,288.0,875.0,
2021-01-11,TG,,,93.0,13182.0,9.0,13.0,,2.0,723.0,3.0,291.0,945.0,
2021-01-12,TG,,,58.0,13240.0,4.0,15.0,,13.0,736.0,3.0,294.0,1020.0,
2021-01-13,TG,,,89.0,13329.0,3.0,14.0,,10.0,746.0,8.0,302.0,1025.0,
2021-01-14,TG,,,100.0,13429.0,4.0,15.0,,9.0,755.0,4.0,306.0,858.0,
2021-01-15,TG,,,45.0,13474.0,5.0,16.0,,11.0,766.0,5.0,311.0,859.0,
2021-01-16,TG,,,33.0,13507.0,4.0,16.0,,3.0,769.0,2.0,313.0,703.0,
2021-01-17,TG,,,17.0,13524.0,2.0,17.0,,0.0,769.0,1.0,314.0,707.0,
2021-01-18,TG,,,87.0,13611.0,5.0,16.0,,7.0,776.0,2.0,316.0,658.0,
2021-01-19,TG,,,50.0,13661.0,4.0,17.0,,3.0,779.0,4.0,320.0,528.0,
2021-01-20,TG,,,67.0,13728.0,1.0,17.0,,7.0,786.0,1.0,321.0,509.0,
2021-01-21,TG,,,52.0,13780.0,3.0,16.0,,9.0,795.0,3.0,324.0,511.0,
2021-01-22,TG,,,59.0,13839.0,3.0,14.0,,6.0,801.0,0.0,324.0,506.0,
2021-01-23,TG,,,40.0,13879.0,1.0,12.0,,0.0,801.0,0.0,324.0,486.0,
2021-01-24,TG,,,13.0,13892.0,1.0,12.0,,1.0,802.0,0.0,324.0,434.0,
2021-01-25,TG,,,74.0,13966.0,6.0,13.0,,4.0,806.0,0.0,324.0,401.0,
2021-01-26,TG,,,19.0,13985.0,1.0,14.0,,5.0,811.0,0.0,324.0,425.0,
2021-01-27,TG,,,56.0,14041.0,2.0,13.0,,4.0,815.0,1.0,325.0,423.0,
2021-01-28,TG,,,42.0,14083.0,2.0,15.0,,3.0,818.0,1.0,326.0,414.0,
2021-01-29,TG,,,37.0,14120.0,4.0,14.0,,4.0,822.0,1.0,327.0,439.0,
2021-01-30,TG,,,58.0,14178.0,2.0,14.0,,1.0,823.0,0.0,327.0,377.0,
2021-01-31,TG,,,17.0,14195.0,1.0,14.0,,2.0,825.0,0.0,327.0,358.0,
2021-02-01,TG,,,58.0,14253.0,2.0,13.0,,4.0,829.0,1.0,328.0,358.0,
2021-02-02,TG,,,31.0,14284.0,0.0,12.0,,5.0,834.0,0.0,328.0,375.0,
2021-02-03,TG,,,53.0,14337.0,1.0,11.0,,0.0,834.0,0.0,328.0,377.0,
2021-02-04,TG,,,21.0,14358.0,2.0,12.0,,3.0,837.0,3.0,331.0,395.0,
2021-02-05,TG,,,26.0,14384.0,2.0,12.0,,1.0,838.0,1.0,332.0,368.0,
2021-02-06,TG,,,20.0,14404.0,0.0,12.0,,1.0,839.0,2.0,334.0,335.0,
2021-02-07,TG,,,9.0,14413.0,0.0,12.0,,0.0,839.0,1.0,335.0,310.0,
2021-02-08,TG,,,0.0,14413.0,0.0,12.0,,0.0,839.0,0.0,335.0,,
2020-02-25,TI,,,,0.0,,0.0,0.0,,0.0,,0.0,,
2020-02-26,TI,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-27,TI,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-28,TI,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-29,TI,,,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-01,TI,,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-02,TI,,,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-03,TI,,,4.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-04,TI,,,5.0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-05,TI,,,12.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-06,TI,,,3.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-07,TI,,,13.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-08,TI,,,8.0,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-09,TI,,,12.0,61.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-10,TI,,,14.0,75.0,,0.0,0.0,0.0,0.0,1.0,1.0,,
2020-03-11,TI,,,33.0,108.0,,0.0,0.0,0.0,0.0,0.0,1.0,,
2020-03-12,TI,,,55.0,163.0,,0.0,0.0,0.0,0.0,0.0,1.0,,
2020-03-13,TI,,,43.0,206.0,,0.0,0.0,0.0,0.0,0.0,1.0,,
2020-03-14,TI,,,59.0,265.0,,13.0,0.0,61.0,61.0,2.0,3.0,,
2020-03-15,TI,,,28.0,293.0,,16.0,0.0,0.0,61.0,3.0,6.0,,
2020-03-16,TI,,,75.0,368.0,,18.0,0.0,0.0,61.0,2.0,8.0,,
2020-03-17,TI,,,58.0,426.0,,23.0,0.0,1.0,62.0,2.0,10.0,,
2020-03-18,TI,,,85.0,511.0,,29.0,28.0,0.0,62.0,2.0,12.0,,
2020-03-19,TI,,,127.0,638.0,,33.0,32.0,3.0,65.0,1.0,13.0,,
2020-03-20,TI,,,211.0,849.0,,35.0,34.0,2.0,67.0,9.0,22.0,,
2020-03-21,TI,,,67.0,916.0,,40.0,37.0,1.0,68.0,6.0,28.0,,
2020-03-22,TI,,,29.0,945.0,,46.0,43.0,2.0,70.0,9.0,37.0,,
2020-03-23,TI,,,217.0,1162.0,,45.0,43.0,1.0,71.0,11.0,48.0,,
2020-03-24,TI,,,47.0,1209.0,,50.0,48.0,9.0,80.0,5.0,53.0,,
2020-03-25,TI,,,145.0,1354.0,,57.0,55.0,5.0,85.0,7.0,60.0,,
2020-03-26,TI,,,47.0,1401.0,,60.0,56.0,6.0,91.0,7.0,67.0,,
2020-03-27,TI,,,287.0,1688.0,,61.0,51.0,16.0,107.0,9.0,76.0,,
2020-03-28,TI,,,39.0,1727.0,,69.0,60.0,29.0,136.0,11.0,87.0,,
2020-03-29,TI,,,110.0,1837.0,,69.0,59.0,19.0,155.0,6.0,93.0,,
2020-03-30,TI,,,125.0,1962.0,,75.0,61.0,10.0,165.0,12.0,105.0,,
2020-03-31,TI,,,129.0,2091.0,,74.0,67.0,37.0,202.0,15.0,120.0,,
2020-04-01,TI,,,104.0,2195.0,,76.0,72.0,27.0,229.0,12.0,132.0,,
2020-04-02,TI,,,76.0,2271.0,,75.0,73.0,34.0,263.0,9.0,141.0,,
2020-04-03,TI,,,106.0,2377.0,,75.0,67.0,24.0,287.0,14.0,155.0,,
2020-04-04,TI,,,65.0,2442.0,,72.0,67.0,27.0,314.0,10.0,165.0,,
2020-04-05,TI,,,66.0,2508.0,,74.0,61.0,26.0,340.0,12.0,177.0,,
2020-04-06,TI,,,38.0,2546.0,,72.0,62.0,10.0,350.0,12.0,189.0,,
2020-04-07,TI,,,53.0,2599.0,,72.0,65.0,38.0,388.0,9.0,198.0,,
2020-04-08,TI,,,60.0,2659.0,,71.0,64.0,32.0,420.0,13.0,211.0,,
2020-04-09,TI,,,55.0,2714.0,,72.0,68.0,27.0,447.0,8.0,219.0,,
2020-04-10,TI,,,62.0,2776.0,,68.0,62.0,19.0,466.0,8.0,227.0,,
2020-04-11,TI,,,42.0,2818.0,,68.0,59.0,27.0,493.0,2.0,229.0,,
2020-04-12,TI,,,51.0,2869.0,,63.0,56.0,18.0,511.0,15.0,244.0,,
2020-04-13,TI,,,31.0,2900.0,,63.0,55.0,6.0,517.0,7.0,251.0,,
2020-04-14,TI,,,12.0,2912.0,,63.0,54.0,7.0,524.0,7.0,258.0,,
2020-04-15,TI,,,15.0,2927.0,,60.0,50.0,24.0,548.0,5.0,263.0,,
2020-04-16,TI,,,26.0,2953.0,,59.0,49.0,20.0,568.0,6.0,269.0,,
2020-04-17,TI,,,24.0,2977.0,,57.0,44.0,12.0,580.0,1.0,270.0,,
2020-04-18,TI,,,17.0,2994.0,,56.0,42.0,26.0,606.0,7.0,277.0,,
2020-04-19,TI,,,38.0,3032.0,,54.0,42.0,10.0,616.0,4.0,281.0,,
2020-04-20,TI,,,26.0,3058.0,,55.0,42.0,5.0,621.0,7.0,288.0,,
2020-04-21,TI,,,7.0,3065.0,,54.0,36.0,18.0,639.0,3.0,291.0,,
2020-04-22,TI,,,24.0,3089.0,,42.0,32.0,22.0,661.0,4.0,295.0,,
2020-04-23,TI,,,17.0,3106.0,,41.0,32.0,15.0,676.0,3.0,298.0,,
2020-04-24,TI,,,15.0,3121.0,,42.0,33.0,6.0,682.0,1.0,299.0,,
2020-04-25,TI,,,21.0,3142.0,,40.0,30.0,16.0,698.0,5.0,304.0,,
2020-04-26,TI,,,19.0,3161.0,,37.0,26.0,6.0,704.0,2.0,306.0,,
2020-04-27,TI,,,8.0,3169.0,,34.0,25.0,5.0,709.0,5.0,311.0,,
2020-04-28,TI,,,7.0,3176.0,,30.0,22.0,3.0,712.0,5.0,316.0,,
2020-04-29,TI,,,15.0,3191.0,,29.0,21.0,16.0,728.0,2.0,318.0,,
2020-04-30,TI,,,19.0,3210.0,,30.0,23.0,11.0,739.0,3.0,321.0,,
2020-05-01,TI,,,8.0,3218.0,,25.0,20.0,25.0,764.0,1.0,322.0,,
2020-05-02,TI,,,7.0,3225.0,,23.0,16.0,10.0,774.0,1.0,323.0,,
2020-05-03,TI,,,10.0,3235.0,,23.0,16.0,5.0,779.0,1.0,324.0,,
2020-05-04,TI,,,3.0,3238.0,,22.0,15.0,3.0,782.0,2.0,326.0,,
2020-05-05,TI,,,1.0,3239.0,,20.0,14.0,12.0,794.0,3.0,329.0,,
2020-05-06,TI,,,6.0,3245.0,,15.0,11.0,8.0,802.0,2.0,331.0,,
2020-05-07,TI,,,8.0,3253.0,,13.0,12.0,7.0,809.0,1.0,332.0,,
2020-05-08,TI,,,4.0,3257.0,,13.0,11.0,20.0,829.0,2.0,334.0,,
2020-05-09,TI,,,3.0,3260.0,,12.0,10.0,14.0,843.0,4.0,338.0,,
2020-05-10,TI,,,5.0,3265.0,,10.0,9.0,4.0,847.0,2.0,340.0,,
2020-05-11,TI,,,3.0,3268.0,,10.0,8.0,0.0,847.0,0.0,340.0,,
2020-05-12,TI,,,0.0,3268.0,,9.0,7.0,2.0,849.0,0.0,340.0,,
2020-05-13,TI,,,4.0,3272.0,,9.0,7.0,2.0,851.0,1.0,341.0,,
2020-05-14,TI,,,0.0,3272.0,,9.0,7.0,6.0,857.0,0.0,341.0,,
2020-05-15,TI,,,7.0,3279.0,,7.0,5.0,7.0,864.0,0.0,341.0,,
2020-05-16,TI,,,1.0,3280.0,,8.0,5.0,6.0,870.0,0.0,341.0,,
2020-05-17,TI,,,4.0,3284.0,,7.0,4.0,3.0,873.0,1.0,342.0,,
2020-05-18,TI,,,1.0,3285.0,,5.0,3.0,1.0,874.0,1.0,343.0,,
2020-05-19,TI,,,0.0,3285.0,,5.0,4.0,3.0,877.0,1.0,344.0,,
2020-05-20,TI,,,2.0,3287.0,,4.0,4.0,4.0,881.0,0.0,344.0,,
2020-05-21,TI,,,14.0,3301.0,,5.0,5.0,4.0,885.0,0.0,344.0,,
2020-05-22,TI,,,3.0,3304.0,,5.0,3.0,2.0,887.0,1.0,345.0,,
2020-05-23,TI,,,0.0,3304.0,,6.0,5.0,1.0,888.0,1.0,346.0,,
2020-05-24,TI,,,1.0,3305.0,,4.0,4.0,0.0,888.0,1.0,347.0,,
2020-05-25,TI,,,1.0,3306.0,,4.0,4.0,0.0,888.0,1.0,348.0,,
2020-05-26,TI,,,2.0,3308.0,,4.0,3.0,0.0,888.0,0.0,348.0,,
2020-05-27,TI,,,0.0,3308.0,,2.0,2.0,1.0,889.0,0.0,348.0,,
2020-05-28,TI,,,2.0,3310.0,,2.0,1.0,2.0,891.0,0.0,348.0,,
2020-05-29,TI,,,3.0,3313.0,,1.0,1.0,1.0,892.0,0.0,348.0,,
2020-05-30,TI,,,0.0,3313.0,,1.0,1.0,2.0,894.0,0.0,348.0,,
2020-05-31,TI,,,2.0,3315.0,,1.0,1.0,1.0,895.0,0.0,348.0,,
2020-06-01,TI,,,0.0,3315.0,,1.0,1.0,0.0,895.0,0.0,348.0,,
2020-06-02,TI,,,0.0,3315.0,,1.0,1.0,2.0,897.0,0.0,348.0,,
2020-06-03,TI,,,0.0,3315.0,,1.0,1.0,2.0,899.0,0.0,348.0,,
2020-06-04,TI,,,1.0,3316.0,,1.0,1.0,3.0,902.0,0.0,348.0,,
2020-06-05,TI,,,0.0,3316.0,,1.0,1.0,0.0,902.0,0.0,348.0,,
2020-06-06,TI,,,0.0,3316.0,,1.0,0.0,1.0,903.0,0.0,348.0,,
2020-06-07,TI,,,0.0,3316.0,,2.0,0.0,1.0,904.0,1.0,349.0,,
2020-06-08,TI,,,0.0,3316.0,,2.0,0.0,1.0,905.0,0.0,349.0,,
2020-06-09,TI,,,0.0,3316.0,,1.0,0.0,1.0,906.0,0.0,349.0,,
2020-06-10,TI,,,0.0,3316.0,,0.0,0.0,1.0,907.0,0.0,349.0,,
2020-06-11,TI,,,1.0,3317.0,,0.0,0.0,0.0,907.0,0.0,349.0,,
2020-06-12,TI,,,0.0,3317.0,,0.0,0.0,0.0,907.0,1.0,350.0,,
2020-06-13,TI,,,1.0,3318.0,,0.0,0.0,0.0,907.0,0.0,350.0,,
2020-06-14,TI,,,3.0,3321.0,,0.0,0.0,1.0,908.0,0.0,350.0,,
2020-06-15,TI,,,0.0,3321.0,,0.0,0.0,0.0,908.0,0.0,350.0,,
2020-06-16,TI,,,0.0,3321.0,,0.0,0.0,0.0,908.0,0.0,350.0,,
2020-06-17,TI,,,2.0,3323.0,,0.0,0.0,0.0,908.0,0.0,350.0,,
2020-06-18,TI,,,1.0,3324.0,,0.0,0.0,1.0,909.0,0.0,350.0,,
2020-06-19,TI,,,0.0,3324.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
2020-06-20,TI,,,1.0,3325.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
2020-06-21,TI,,,0.0,3325.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
2020-06-22,TI,,,1.0,3326.0,,0.0,0.0,0.0,909.0,0.0,350.0,,
